log2FoldChange.RNAseq,gene_name,log2FoldChange.CLIP,sign.CLIP
0.941300944922522,AC012370.2,-4.310483017534877,FALSE
-0.787162489902271,AC012442.5,-3.4746218807130296,FALSE
-0.39577856479013096,AC012531.25,-2.634209764606413,FALSE
0.5585736402820424,AC012593.1,-1.2047747409487186,FALSE
-1.750597907697139,AC013394.2,1.6633524676042215,FALSE
1.5038837187631353,AC013472.3,0.8371989147319349,FALSE
-3.255063215592623,AC015923.1,-1.5618638882800395,FALSE
0.5585736402820423,AC016561.1,-0.9996972148486944,FALSE
-0.11987732733281202,AC016629.8,-2.8259243543908785,FALSE
-1.117721126197797,AC016683.6,-2.326282361138865,FALSE
3.781564309396088,AC016723.4,0.14687025020603597,FALSE
0.6293392330645416,AC016725.4,-0.18504945326018016,FALSE
0.96554283704327,AC016747.3,0.25955078995044756,FALSE
0.9362535235137271,AC016768.1,-2.4097598669446447,FALSE
-0.33889386616106854,AC016995.3,-4.122076929859208,FALSE
-0.7012828582370689,AC017074.2,-1.6104424741985903,FALSE
1.1721398910770626,AC017099.3,-3.0715136224029638,FALSE
0.5585736402820424,AC018717.1,2.6484814963925434,FALSE
-0.5755299002079702,AC018816.3,-3.0715136224029638,FALSE
-2.5877357087424984,AC019221.4,-1.368024231141064,FALSE
-1.1104020509629506,AC022498.1,-2.7720676165302423,FALSE
2.8238979101308113,AC023115.2,2.226670493533724,FALSE
-1.0116652867392655,AC023347.1,-1.6642587807344882,FALSE
-0.8540661815065808,AC024084.1,-3.7836427541396027,FALSE
-1.3789133278788819,AC025171.1,-1.6104424741985903,FALSE
0.448278296905656,AC025335.1,0.5559448028361902,FALSE
1.425550891812619,AC027119.1,-1.2048094370542326,FALSE
0.8065528001597702,AC027763.2,0.17373326044565277,FALSE
0.09626683155256864,AC034193.5,-1.7439739542140618,FALSE
0.6562871341080354,AC034220.3,-1.8481424366870103,FALSE
0.5585736402820423,AC060834.3,-0.6744371308869105,FALSE
-1.2102108699666436,AC061992.2,-0.4602682879912844,FALSE
0.5585736402820423,AC067956.1,-0.580140674650184,FALSE
-1.6299248794802,AC067959.1,-1.9526176376492892,FALSE
0.5585736402820424,AC068718.1,-1.625955176945469,FALSE
-0.7304001366995486,AC069277.2,-3.7244083969572945,FALSE
2.114381147653276,AC072062.1,-4.149445586534426,FALSE
2.704608809638534,AC073283.4,-1.4459507571396737,FALSE
-0.12012871397030957,AC074117.10,0.7664293642672206,FALSE
3.105689357993153,AC074212.3,5.032118539614114,FALSE
-2.9620186070214456,AC074212.5,-1.4120951295456978,FALSE
2.73720646392955,AC074286.1,-1.5010705264929394,FALSE
-3.1535149623863696,AC074389.9,1.3079272611794828,FALSE
2.4721864770981203,AC074391.1,0.7230251870763093,FALSE
-1.663601521867805,AC079135.1,-3.5849704911723124,FALSE
0.5585736402820423,AC079305.11,1.318308366410433,FALSE
0.5585736402820423,AC079305.8,-1.688090046632491,FALSE
1.7462509512213444,AC079779.4,-3.831864967771139,FALSE
-2.6806682358257277,AC084018.1,-2.6689201033413,FALSE
-0.7748960638199159,AC087294.2,-4.044161345447064,FALSE
-0.781896552301881,AC090616.2,-2.106291974469602,FALSE
0.3213311527403803,AC091729.9,-1.368024231141064,FALSE
5.745997767961794,AC091801.1,2.6270562764705057,FALSE
-2.327269921769578,AC091878.1,-1.5590017454666465,FALSE
-0.0071800388060499955,AC092295.7,-1.688090046632491,FALSE
0.3580060696371982,AC092535.3,-3.6947878786592394,FALSE
2.5303296019508474,AC092594.1,1.388111669929593,FALSE
-0.37083727841324166,AC092614.2,-1.2011629648586637,FALSE
0.17570100183132673,AC093323.3,1.8049032185240026,FALSE
-0.08677623441419154,AC093388.3,-0.9961131074312356,FALSE
-0.6255640802296043,AC093391.2,-2.211839087209205,FALSE
0.6925916461808225,AC093415.2,0.8072923008967202,FALSE
0.09123559677550723,AC093627.9,-1.2047747409487186,FALSE
0.40418391827447764,AC093642.5,0.2522278964390638,FALSE
-0.003463783180507335,AC093673.5,0.4180858829607512,FALSE
2.739277088316885,AC096559.1,1.6415501119410627,FALSE
3.0568904523749842,AC096669.2,0.26724118433531574,FALSE
1.9122294912707911,AC096772.6,2.91596269412217,FALSE
-1.972038947056866,AC097662.2,-3.5946137722234117,FALSE
0.4445581332448811,AC097721.2,4.450569374302649,FALSE
1.6536257151365874,AC097724.3,-1.579370108504144,FALSE
0.7785206524251372,AC099850.1,-1.0744035214767156,FALSE
0.6054481335659223,AC104135.2,-2.114931449397911,FALSE
5.015229402486597,AC104389.28,6.544415760867463,FALSE
-5.1743977626228554,AC105053.3,-2.114931449397911,FALSE
1.740708684062101,AC105760.2,0.48242423642906523,FALSE
2.4375816213577117,AC107072.2,-3.6947878786592394,FALSE
0.5585736402820423,AC107218.3,-0.07537396763908605,FALSE
-0.5243494839368873,AC108142.1,-0.6783055477382209,FALSE
-2.8853204402787376,AC112229.7,-0.30534887819445594,FALSE
1.2749387202834812,AC114813.1,-2.083772283736313,FALSE
-1.3649797113604467,AC124997.1,1.0957822074658157,FALSE
0.4796285710226893,AC125232.1,-1.4717094893820697,FALSE
4.264247374237123,AC129929.5,1.479454978650535,FALSE
1.9027364321481648,AC131097.3,-3.5410231067776023,FALSE
3.0149922413516665,AC133680.1,-2.0937144612543226,FALSE
-0.36980049705582563,AC136289.1,-1.8297921414640075,FALSE
0.45415102407806807,AC138655.4,3.825652380182212,FALSE
0.0035984737308239665,AC139100.2,-2.3305351430950956,FALSE
-0.5038188717693103,AC144449.1,-2.6934891029968004,FALSE
2.1350469138648354,AC144652.1,0.6200113076025291,FALSE
-1.7114745524386852,AC156455.1,-2.291828755841433,FALSE
-0.34372281057294635,ACACA,1.0445803042144357,FALSE
0.7590810452642474,ACACB,-0.6783055477382209,FALSE
1.05118705269196,ACAD8,1.953386851027903,FALSE
0.23976485920311677,ACADM,-2.3749000903806246,FALSE
0.8096334734792832,ACAP2,-1.3517965011336441,FALSE
-0.08428601851114134,ACAT1,-1.3289316557904913,FALSE
2.7244515385765387,ACBD4,0.059463870950839666,FALSE
-0.8371535449995315,ACBD5,0.3004552965901964,FALSE
-0.29629418536874835,ACBD6,0.2725840097421631,FALSE
0.07944117682908945,ACCS,-2.4629683004117786,FALSE
1.5393841722729253,ACER2,-2.4629683004117786,FALSE
0.4335713413085469,ACER3,-2.1876520038085294,FALSE
4.241680529945429,ACKR2,-2.106291974469602,FALSE
-2.969931971413845,ACKR3,-1.9634656675663733,FALSE
1.5568983528209825,ACN9,1.4155079298173525,FALSE
-1.05790300131054,ACOT11,0.5360388047666454,FALSE
0.05107244262016407,ACOT13,1.2625183984440553,FALSE
1.078864289811398,ACOX3,-1.0744035214767156,FALSE
2.06131629384643,ACOXL,4.037407204505571,FALSE
-0.2091602150122442,ACPL2,-0.481487941309889,FALSE
-0.727186938255046,ACRC,-1.2047747409487186,FALSE
6.397665697060052,ACSBG1,5.287091325778552,FALSE
2.2162974184699435,ACSBG2,4.816277286436533,FALSE
-0.05833826426547404,ACSF3,1.784823047843189,FALSE
1.304410405868203,ACSL3,2.6418590730430367,FALSE
4.621291085110899,ACSL6,1.855535258786859,FALSE
4.580300757303901,ACSM3,-1.7810628674931133,FALSE
2.986694247940213,ACSS3,0.8624762404223415,FALSE
1.2453622922333698,ACTA2,-2.2200666559953812,FALSE
-0.18597364876255876,ACTR3B,0.681539526047652,FALSE
-2.212972457817277,ACTR3C,-2.9225790366287443,FALSE
0.013415065918886948,ACVR1,0.2792163398563283,FALSE
-0.19468799070908674,ACVR1B,0.21485420497085897,FALSE
2.8016261695629074,ACVR1C,-0.6179810177333318,FALSE
0.9200215399697321,ACVR2A,2.209917156332547,FALSE
-2.09172985763823,ACVR2B,-1.251126160903449,FALSE
0.3941051168781263,ACYP1,-0.17669157839585523,FALSE
0.27397219067642425,ACYP2,-1.6477980154259122,FALSE
-1.2766927113377458,AD000090.2,-1.0109178464514623,FALSE
0.1621029349848149,ADAM10,0.082306015328902,FALSE
3.978977190038676,ADAM12,2.3107371418201614,FALSE
1.0383079698458597,ADAM32,-2.945535569893124,FALSE
0.5585736402820423,ADAM5,0.401713524950292,FALSE
-0.8077914899974098,ADAMTS1,-0.11946979371372601,FALSE
3.3772326593302364,ADAMTS12,1.0473325451764854,FALSE
2.690417145811013,ADAMTS16,1.6196467147505256,FALSE
3.7660725044634855,ADAMTS17,1.765469265918306,FALSE
3.8271859775150436,ADAMTS18,-0.4761075990510444,FALSE
8.096777304089548,ADAMTS2,4.046093972449577,FALSE
-0.8014734721179935,ADAMTS4,0.7703170600184803,FALSE
-3.461431318638149,ADAMTS5,-2.3275445017588208,FALSE
-0.11450187577190607,ADAMTS6,-3.376857940714393,FALSE
4.513881199241744,ADAMTS7,0.9775967281457457,FALSE
2.7660900274149487,ADAMTS9,-2.608889326754991,FALSE
0.2491757015438008,ADAMTSL1,-2.2546105905707132,FALSE
-0.8932187862752518,ADAMTSL4,-1.0744035214767156,FALSE
-0.029497609382204054,ADAMTSL5,0.317393958506052,FALSE
2.8078619860840868,ADAP1,4.549146345099626,FALSE
-0.06855611787853719,ADARB1,0.9235987803684403,FALSE
-0.8064557881236715,ADARB2,-1.3183757174355109,FALSE
0.5585736402820423,ADARB2-AS1,-3.9031567615683005,FALSE
-1.6871688751788916,ADAT2,0.7550684810460859,FALSE
7.277517631690162,ADC,2.8308061195162346,FALSE
1.3604291025413768,ADCY10,0.7380507799865441,FALSE
4.050022402737098,ADCY2,2.226670493533724,FALSE
-1.796229255244065,ADCY3,-2.0150560447361583,FALSE
5.865031167373134,ADCY5,0.05042683597665981,FALSE
-1.9556134664137759,ADCY7,-1.2011629648586637,FALSE
-1.3649816237436532,ADCY8,1.9889946421860807,FALSE
-0.3190589960323185,ADCY9,-1.7712243491270117,FALSE
0.04436018103769605,ADD1,-5.435830021547735,FALSE
1.0724713183799295,ADIPOR2,0.9078008882673134,FALSE
-0.7584345791143948,ADIRF-AS1,-2.330914323200423,FALSE
0.21437195090115402,ADK,0.34626691549486316,FALSE
0.03274390449561993,ADM,1.2406739746650461,FALSE
0.7676873141226196,ADM2,-2.2200666559953812,FALSE
-2.1805574014140245,ADM5,-3.3691614351348274,FALSE
-2.3716471545962596,ADNP,-1.8664346805544523,FALSE
0.24845998326061927,ADNP2,0.2576794742765376,FALSE
0.021110294575184707,ADO,-0.8320058987800769,FALSE
0.6919441440618247,ADORA1,0.8807779886256379,FALSE
2.66809269901004,ADORA2A,1.855442176672779,FALSE
2.093090113061935,ADORA3,-1.0744035214767156,FALSE
-0.4859835866505963,ADPGK,-0.5781374562703087,FALSE
0.5074592504774886,ADPRHL1,0.1094406234560727,FALSE
1.4398081223402446,ADPRM,-0.23539473168918212,FALSE
0.7162414484891237,ADRB1,1.4520573340307756,FALSE
2.783709002864567,ADRB2,2.200871895852964,FALSE
-1.5146398173257207,ADRBK1,-2.3849206856517378,FALSE
0.013479750690457697,ADRBK2,1.7817710001748157,FALSE
0.26293568107207416,ADSSL1,-4.53571876654756,FALSE
0.9108045093198939,ADTRP,0.43514823738083064,FALSE
-0.4351686366969056,AEBP2,0.28269539261319554,FALSE
-1.5937098886841203,AES,-2.421629305453654,FALSE
0.42618668331487025,AF001548.5,-0.5049613964506761,FALSE
-3.3375413625418133,AF121898.3,-2.8263428653468607,FALSE
-0.4333839012530696,AF127936.7,-3.1839397040331665,FALSE
-1.0444572721961272,AFAP1,0.17436340750080884,FALSE
5.795167550637272,AFAP1L2,-1.0020343037495492,FALSE
0.3393293904455983,AFF1,2.1932544253792288,FALSE
5.101334314886223,AFF3,2.1486517545900927,FALSE
0.27196355363382463,AFF4,2.879497773238627,FALSE
-0.8763544166771842,AFG3L1P,-3.022001379066623,FALSE
-0.5876131345651721,AFG3L2,0.838094308119362,FALSE
1.0512319256229727,AFTPH,1.3765364951587766,FALSE
0.2630404055819187,AGA,0.10254344883063905,FALSE
-0.2921705006165797,AGAP1,0.3754254651849695,FALSE
-0.25663036920660154,AGAP1-IT1,-3.2076763587065162,FALSE
-1.4658534355552588,AGAP3,4.2211323115704165,FALSE
2.093090113061935,AGBL1,1.0135468040295994,FALSE
0.48718389268226164,AGBL3,-2.390662336903179,FALSE
1.0371031294183624,AGBL4,1.1002379202389958,FALSE
-0.13210952372352863,AGBL5,-1.6593837422968567,FALSE
0.8390816086800474,AGGF1,-0.24917512286773463,FALSE
0.17481855039875763,AGK,-1.6104424741985903,FALSE
-0.1867395854687073,AGL,-1.4761296951413185,FALSE
7.522434638533004,AGMO,3.8208300112161484,FALSE
-2.512704934635929,AGO2,-3.704195819463352,FALSE
-0.18108862205192935,AGO3,0.6086232585405879,FALSE
-1.0242544307281491,AGO4,-0.8624925233573376,FALSE
-0.23187601186405757,AGPAT2,-2.1400025422144293,FALSE
7.271440722299673,AGPAT4,3.825652380182212,FALSE
-0.45863635601446795,AGPAT5,-0.7168771440357966,FALSE
-0.37109635838816357,AGPAT9,0.329165752212588,FALSE
-0.22880765247842838,AGPS,4.506584600112547,FALSE
0.9085231016163091,AGR2,1.4053672748177835,FALSE
1.6608797216064495,AGTPBP1,0.31983646132455,FALSE
1.2513243323629262,AHCYL2,-1.688090046632491,FALSE
0.2833724521520065,AHDC1,0.5364217205464209,FALSE
1.3625791088174195,AHR,1.6005522106272514,FALSE
-0.1898614196289994,AHRR,2.065224470244189,FALSE
2.4234568556738307,AIG1,2.584558632606061,FALSE
-1.7097459115639018,AJ003147.9,-1.1055242003105594,FALSE
-1.9357593918467415,AK3,-1.3787161170392164,FALSE
-1.1445841339449674,AK4,-1.819016962978559,FALSE
7.669082455159296,AK7,-0.7837765780958151,FALSE
1.6850693179499987,AK9,-0.8549562692505107,FALSE
5.292907624619118,AKAP12,-1.688090046632491,FALSE
1.6745338002446355,AKAP13,2.1085043684498728,FALSE
2.881284204809322,AKAP3,0.8412943556029185,FALSE
-1.8169542214044034,AKAP5,-2.5437618482759126,FALSE
2.559788527469026,AKAP6,-0.5525237802297543,FALSE
-0.30070418048577285,AKAP7,0.38651109828603597,FALSE
-1.8424428511944213,AKAP8,-0.04994702291999113,FALSE
0.41607621498546576,AKAP9,1.2055074076219785,FALSE
0.09008045552282029,AKIRIN1,0.6196845633241992,FALSE
0.16856310811359693,AKIRIN2,0.1161578709266831,FALSE
0.574319021023929,AKNA,0.14392145543728613,FALSE
0.21372117727030132,AKNAD1,3.2300087879517108,FALSE
3.1874677117875603,AKR1B15,0.5740713830715558,FALSE
-1.3062632117101824,AKT2,5.052337859987021,FALSE
3.3900258290142733,AKT3,-1.5294321916237619,FALSE
1.438683819745702,AL035610.2,-1.9471363796197156,FALSE
2.7755529828752437,AL133168.3,4.101950430462,FALSE
3.8737623183736054,AL163953.3,-0.6604070887086438,FALSE
3.2497674383174737,AL359878.1,0.3839053560816034,FALSE
1.3102694789883764,ALCAM,-3.2679017520020714,FALSE
-0.8770321238996335,ALDH18A1,-0.47900600778024083,FALSE
6.38586180103683,ALDH1A1,1.8504760147969106,FALSE
-1.3953469775214908,ALDH1A2,3.2521020636713183,FALSE
-0.3771621268509789,ALDH1B1,-0.4562828681359837,FALSE
0.23215544697487944,ALDH1L2,-0.6783055477382209,FALSE
2.6045483759301726,ALDH8A1,3.825652380182212,FALSE
0.38562665103445565,ALG10,-1.5037126079036314,FALSE
0.503784432062275,ALG10B,-0.5640005435009627,FALSE
-0.8695184283517009,ALG12,-0.9521848714082878,FALSE
-0.8330552864978802,ALG13,-0.0193150907851501,FALSE
-1.966803495531101,ALG14,-2.0217622646099467,FALSE
0.7612970420983277,ALG2,0.8414173985390254,FALSE
-1.4021067263687619,ALG8,-2.372610773592393,FALSE
4.6740162210590785,ALK,0.9886025290451032,FALSE
0.469166553141238,ALKBH1,-0.5532630069486627,FALSE
-0.17132290209015796,ALKBH2,-0.8304467624932264,FALSE
-1.857389412180456,ALKBH4,-1.4460161806156149,FALSE
-0.00791023057905732,ALMS1,-1.3233296032080204,FALSE
0.15946090454615056,ALMS1-IT1,2.3293948383585437,FALSE
-1.3649797113604467,ALOX12P2,-0.10030026963460555,FALSE
1.0562643763662598,ALPK1,-2.50779609116685,FALSE
-1.9699975875624423,ALPK2,-2.227440093035319,FALSE
2.470758589921608,ALPL,-2.1629143036133733,FALSE
2.039253643648273,ALS2,0.5864404304142936,FALSE
1.9611352313538477,ALS2CR12,2.582288938159934,FALSE
0.15244585762221452,AMBRA1,0.7538014179769832,FALSE
-0.39242826487933696,AMD1,-1.226652619454276,FALSE
0.4295187213670852,AMDHD2,-2.6668096960270278,FALSE
-1.7312313033066045,AMER1,-4.841493395602448,FALSE
-0.08419197538823546,AMFR,1.5753125329084412,FALSE
-0.5061330577264694,AMH,-4.044161345447064,FALSE
2.134348406767581,AMICA1,-2.5934663189506204,FALSE
-0.20305952940459565,AMIGO1,-2.5358379857311566,FALSE
-0.7558690392909506,AMIGO2,-1.6516922208027378,FALSE
-0.7807911730963366,AMMECR1L,-1.2728630694434648,FALSE
2.792353341648029,AMOT,0.8305184961602616,FALSE
0.17517348683098255,AMOTL2,0.6991678746015132,FALSE
1.4842703374556223,AMPD3,-2.764049390354715,FALSE
3.0149922413516665,AMPH,2.101832320649871,FALSE
0.825242767315928,AMY2B,-2.4640677256831656,FALSE
-0.6651448285151383,AMZ1,-3.0638854162099567,FALSE
0.6123375966295114,AMZ2P1,1.431703895225254,FALSE
-0.36996893418879906,ANAPC10,-0.22320157433014584,FALSE
0.6974986273015557,ANAPC11,0.2139832644749463,FALSE
0.6674208760912264,ANAPC4,-2.532415426458279,FALSE
-0.5549230298605516,ANAPC7,4.5179644985723355,FALSE
0.1281204518559842,ANGEL1,-1.3233296032080204,FALSE
-1.2180330571155116,ANGEL2,-0.39674136169573915,FALSE
-0.34229468289031467,ANGPT1,1.674488528642415,FALSE
0.5233691754376946,ANK1,0.07096185087697952,FALSE
5.425851064604283,ANK2,3.4976343355888724,FALSE
1.435717653513841,ANK3,-0.2296902729198378,FALSE
-0.31015868871415186,ANKAR,-1.239459263093042,FALSE
2.9177235268912645,ANKDD1A,3.0153104696151636,FALSE
0.0396168922661133,ANKEF1,-0.9271543350740599,FALSE
1.0064904536769768,ANKFN1,-1.0365947539576774,FALSE
0.156533357419482,ANKFY1,0.18371076010857373,FALSE
-0.31672197555032655,ANKH,-0.716617246045545,FALSE
-0.7438017931337545,ANKLE2,-0.408144909982125,FALSE
-1.0134294781963835,ANKMY1,-1.047630970522165,FALSE
1.2846251854352406,ANKRA2,-0.45637800253437655,FALSE
7.458458529743508,ANKRD1,7.005037264803194,TRUE
-0.63888209931517,ANKRD10,-3.6731862291612996,FALSE
-0.643386267780757,ANKRD11,-1.8298126907335663,FALSE
0.6702251457498778,ANKRD12,0.8785431255805662,FALSE
-0.3402432609729688,ANKRD13C,-0.8918931844752053,FALSE
0.10486759484508737,ANKRD13D,0.36243703857919946,FALSE
-0.34449999451686275,ANKRD18CP,-1.4376992168577858,FALSE
5.34297415418973,ANKRD24,4.369217418795288,FALSE
0.6068253676348624,ANKRD26,-3.2596579752081154,FALSE
0.5983594236533682,ANKRD27,1.0022378273001995,FALSE
-0.7877581916695391,ANKRD29,-3.5526384657273207,FALSE
0.477617934493727,ANKRD30BL,0.4237852426470452,FALSE
1.2263531763148507,ANKRD31,-2.3476119497061445,FALSE
-1.2377638353531524,ANKRD32,-2.807615062172128,FALSE
1.016769157993213,ANKRD33B,1.7559674955852564,FALSE
-0.032444454646752136,ANKRD36,-0.34174359958744355,FALSE
-0.38038378969157977,ANKRD36B,2.3160768341327436,FALSE
0.15948398744199424,ANKRD36C,-1.8535585594471162,FALSE
-0.8872176446773338,ANKRD40,-0.7559091364182993,FALSE
1.9563899838077357,ANKRD42,1.088075496625275,FALSE
-0.726910896885259,ANKRD44,-0.37215495848913743,FALSE
2.032610949075749,ANKRD44-IT1,-4.6824667674697045,FALSE
0.019461774027640703,ANKRD45,-0.8462166600720364,FALSE
0.9146851356202929,ANKRD46,3.0096852813780433,TRUE
1.0871943282131917,ANKRD49,0.12847442697170808,FALSE
0.6003022479178582,ANKRD50,1.2117227918085183,FALSE
0.23144833588430677,ANKRD9,0.2464938201209849,FALSE
0.5727751948089728,ANKS1A,-0.05851875630862067,FALSE
0.41667251474745826,ANKS1B,-2.11699411416599,FALSE
-0.7280442038892276,ANKS3,-3.337893390808817,FALSE
1.5038837187631353,ANKUB1,1.765469265918306,FALSE
